hospital,Date,rating,review_text,cleaned_text,translated_text,lemmatized_text,Sentiment_Label,Sentiment_Score,Topic,Topic_Name,Topic_Keywords
Aster_Hospital_Mankhool,11/1/2025,5,Happy. Not much waiting time in op. Also Dr. Bharath ENT disgnosed and trated me efficiently. The reception staff Cinol were polite and quick in reception to attend patiently..,happy not much waiting time in op also dr bharath ent disgnosed and trated me efficiently the reception staff cinol were polite and quick in reception to attend patiently,happy not much waiting time in op also dr bharath ent disgnosed and trated me efficiently the reception staff cinol were polite and quick in reception to attend patiently,happy not much waiting time in op also dr bharath ent disgnose and trate I efficiently the reception staff cinol be polite and quick in reception to attend patiently,NEGATIVE,0.920595109,1,Emergency Services & Critical Care,"[('hospital', 0.05072087345377944), ('emergency', 0.042106441120570895), ('doctor', 0.034489950219849005), ('patient', 0.033445128459491755), ('patients', 0.029735448074605056), ('radiology', 0.028941241660940455), ('pm', 0.02867771216938271), ('waiting', 0.02772796490732864), ('staff', 0.02741508863629023), ('room', 0.027118267947111415)]"
Aster_Hospital_Mankhool,11/8/2025,5,Had a Mri done today .The technicians and the staff of the Mri/radiology dept were extremely helpful .The staff helped calm me down during the MRI procedure ..without his assistance it would not have been possible for me to complete the scan. Very grateful 🙏🏼,had a mri done today the technicians and the staff of the mri radiology dept were extremely helpful the staff helped calm me down during the mri procedure without his assistance it would not have been possible for me to complete the scan very grateful,had a mri done today the technicians and the staff of the mri radiology dept were extremely helpful the staff helped calm me down during the mri procedure without his assistance it would not have been possible for me to complete the scan very grateful,have a mri do today the technician and the staff of the mri radiology dept be extremely helpful the staff help calm I down during the mri procedure without his assistance it would not have be possible for I to complete the scan very grateful,POSITIVE,0.988639593,1,Emergency Services & Critical Care,"[('hospital', 0.05072087345377944), ('emergency', 0.042106441120570895), ('doctor', 0.034489950219849005), ('patient', 0.033445128459491755), ('patients', 0.029735448074605056), ('radiology', 0.028941241660940455), ('pm', 0.02867771216938271), ('waiting', 0.02772796490732864), ('staff', 0.02741508863629023), ('room', 0.027118267947111415)]"
Aster_Hospital_Mankhool,11/9/2025,5,"I had the most wonderful experience with Dr. Sejal at Aster Mankhool. She was my gynecologist throughout my pregnancy and also handled my delivery. From the very first appointment, she was caring, patient, and always made me feel comfortable and confident. Her calm and reassuring nature helped me stay relaxed, even during the most stressful moments.

Dr. Sejal took the time to explain everything clearly and supported me every step of the way. Thanks to her expertise and kindness, my delivery went smoothly, and both my baby and I are doing great. I’m truly grateful for her exceptional care and would highly recommend her to any expecting mother looking for a compassionate and skilled doctor! 💖",i had the most wonderful experience with dr sejal at aster mankhool she was my gynecologist throughout my pregnancy and also handled my delivery from the very first appointment she was caring patient and always made me feel comfortable and confident her calm and reassuring nature helped me stay relaxed even during the most stressful moments dr sejal took the time to explain everything clearly and supported me every step of the way thanks to her expertise and kindness my delivery went smoothly and both my baby and i are doing great i m truly grateful for her exceptional care and would highly recommend her to any expecting mother looking for a compassionate and skilled doctor,i had the most wonderful experience with dr sejal at aster mankhool she was my gynecologist throughout my pregnancy and also handled my delivery from the very first appointment she was caring patient and always made me feel comfortable and confident her calm and reassuring nature helped me stay relaxed even during the most stressful moments dr sejal took the time to explain everything clearly and supported me every step of the way thanks to her expertise and kindness my delivery went smoothly and both my baby and i are doing great i m truly grateful for her exceptional care and would highly recommend her to any expecting mother looking for a compassionate and skilled doctor,I have the most wonderful experience with dr sejal at aster mankhool she be my gynecologist throughout my pregnancy and also handle my delivery from the very first appointment she be care patient and always make I feel comfortable and confident her calm and reassuring nature help I stay relaxed even during the most stressful moment dr sejal take the time to explain everything clearly and support I every step of the way thank to her expertise and kindness my delivery go smoothly and both my baby and I be do great I m truly grateful for her exceptional care and would highly recommend she to any expect mother look for a compassionate and skilled doctor,POSITIVE,0.99983263,0,Overall Hospital Experience & Staff Care,"[('care', 0.05505079875044042), ('hospital', 0.05076224447617241), ('dr', 0.05017854564989052), ('team', 0.040196714300278706), ('thank', 0.03904220541026396), ('experience', 0.03209113192862006), ('staff', 0.03063735116829256), ('nurses', 0.03043289101168985), ('truly', 0.02991315532640355), ('aster', 0.029510682193153802)]"
Aster_Hospital_Mankhool,10/25/2025,5,MRI radiologist was super amazing hes empathy is on another level they  care for you well and inform on all will happen.best part was playing my Kenyan songs felt home .,mri radiologist was super amazing hes empathy is on another level they care for you well and inform on all will happen best part was playing my kenyan songs felt home,mri radiologist was super amazing hes empathy is on another level they care for you well and inform on all will happen best part was playing my kenyan songs felt home,mri radiologist be super amazing he s empathy be on another level they care for you well and inform on all will happen good part be play my kenyan song feel home,POSITIVE,0.997756422,-1,Noise/Miscellaneous,"[('dr', 0.10901429786498289), ('surgery', 0.10577172899566101), ('valentina', 0.10029485551359632), ('kapil', 0.09860233958138893), ('vision', 0.07464340135960114), ('giaccaglia', 0.07464340135960114), ('eye', 0.046635787406367826), ('cataract', 0.046635787406367826), ('doctor', 0.046421685363778664), ('went', 0.046006124686956265)]"
Aster_Hospital_Mankhool,11/8/2025,5,"I had an excellent experience at Aster Hospital, Mankhool. The entire team — from reception to doctors and nurses — was exceptionally professional, caring, and attentive. The hospital is very clean, well-organized, and equipped with modern facilities.

The medical staff truly go above and beyond to make patients feel comfortable and well-informed. I really appreciate their kindness, clear communication, and quick response to any concerns. Everything, from consultation to treatment, was handled smoothly and efficiently.

Special thanks to the doctors and nursing staff for their dedication and compassion — it made a big difference in my recovery. I highly recommend Aster Hospital, Mankhool, to anyone looking for quality healthcare and excellent patient care.",i had an excellent experience at aster hospital mankhool the entire team from reception to doctors and nurses was exceptionally professional caring and attentive the hospital is very clean well organized and equipped with modern facilities the medical staff truly go above and beyond to make patients feel comfortable and well informed i really appreciate their kindness clear communication and quick response to any concerns everything from consultation to treatment was handled smoothly and efficiently special thanks to the doctors and nursing staff for their dedication and compassion it made a big difference in my recovery i highly recommend aster hospital mankhool to anyone looking for quality healthcare and excellent patient care,i had an excellent experience at aster hospital mankhool the entire team from reception to doctors and nurses was exceptionally professional caring and attentive the hospital is very clean well organized and equipped with modern facilities the medical staff truly go above and beyond to make patients feel comfortable and well informed i really appreciate their kindness clear communication and quick response to any concerns everything from consultation to treatment was handled smoothly and efficiently special thanks to the doctors and nursing staff for their dedication and compassion it made a big difference in my recovery i highly recommend aster hospital mankhool to anyone looking for quality healthcare and excellent patient care,I have an excellent experience at aster hospital mankhool the entire team from reception to doctor and nurse be exceptionally professional caring and attentive the hospital be very clean well organized and equip with modern facility the medical staff truly go above and beyond to make patient feel comfortable and well informed I really appreciate their kindness clear communication and quick response to any concern everything from consultation to treatment be handle smoothly and efficiently special thank to the doctor and nursing staff for their dedication and compassion it make a big difference in my recovery I highly recommend aster hospital mankhool to anyone look for quality healthcare and excellent patient care,POSITIVE,0.999819577,0,Overall Hospital Experience & Staff Care,"[('care', 0.05505079875044042), ('hospital', 0.05076224447617241), ('dr', 0.05017854564989052), ('team', 0.040196714300278706), ('thank', 0.03904220541026396), ('experience', 0.03209113192862006), ('staff', 0.03063735116829256), ('nurses', 0.03043289101168985), ('truly', 0.02991315532640355), ('aster', 0.029510682193153802)]"
Aster_Hospital_Mankhool,10/25/2025,2,"I’ve always had pleasant experiences at Aster Hospital, Mankhool in the past, but my recent visit left me somewhat disappointed.

On 04/10/2025, I requested a replacement vaccination card for my daughter after misplacing the original. I paid the required fees, and the Pediatric Department informed me that I would receive a call once the document was ready. However, I did not receive any follow-up.

By 08/10/2025, still having heard nothing, I contacted the call center, where I was assured the relevant department had been informed and that I would receive a call soon. After another two days without any response, I called again and received the same message.

Due to the lack of communication, I visited the hospital in person on 11/10/2025, expecting the card to be ready given the time that had passed. To my surprise, the request was still pending. I was told that the doctors had not had time to complete the required information, which was frustrating.

After I escalated the matter, the Patient Coordinators stepped in and addressed the issue. I was told the vaccination card would be ready in three days. On 16/10/2025, I finally received a call confirming it was ready for collection.

While I appreciate the support provided by the patient coordination team once the matter was raised, I would like to highlight the need for improvement in the call center's communication and follow-up process.

NB: This review is based on my personal experience—others may have a smoother and more positive experience.",i ve always had pleasant experiences at aster hospital mankhool in the past but my recent visit left me somewhat disappointed on 04 10 2025 i requested a replacement vaccination card for my daughter after misplacing the original i paid the required fees and the pediatric department informed me that i would receive a call once the document was ready however i did not receive any follow up by 08 10 2025 still having heard nothing i contacted the call center where i was assured the relevant department had been informed and that i would receive a call soon after another two days without any response i called again and received the same message due to the lack of communication i visited the hospital in person on 11 10 2025 expecting the card to be ready given the time that had passed to my surprise the request was still pending i was told that the doctors had not had time to complete the required information which was frustrating after i escalated the matter the patient coordinators stepped in and addressed the issue i was told the vaccination card would be ready in three days on 16 10 2025 i finally received a call confirming it was ready for collection while i appreciate the support provided by the patient coordination team once the matter was raised i would like to highlight the need for improvement in the call center s communication and follow up process nb this review is based on my personal experience others may have a smoother and more positive experience,i ve always had pleasant experiences at aster hospital mankhool in the past but my recent visit left me somewhat disappointed on 04 10 2025 i requested a replacement vaccination card for my daughter after misplacing the original i paid the required fees and the pediatric department informed me that i would receive a call once the document was ready however i did not receive any follow up by 08 10 2025 still having heard nothing i contacted the call center where i was assured the relevant department had been informed and that i would receive a call soon after another two days without any response i called again and received the same message due to the lack of communication i visited the hospital in person on 11 10 2025 expecting the card to be ready given the time that had passed to my surprise the request was still pending i was told that the doctors had not had time to complete the required information which was frustrating after i escalated the matter the patient coordinators stepped in and addressed the issue i was told the vaccination card would be ready in three days on 16 10 2025 i finally received a call confirming it was ready for collection while i appreciate the support provided by the patient coordination team once the matter was raised i would like to highlight the need for improvement in the call center s communication and follow up process nb this review is based on my personal experience others may have a smoother and more positive experience,I ve always have pleasant experience at aster hospital mankhool in the past but my recent visit leave I somewhat disappointed on 04 10 2025 I request a replacement vaccination card for my daughter after misplace the original I pay the require fee and the pediatric department inform I that I would receive a call once the document be ready however I do not receive any follow up by 08 10 2025 still having hear nothing I contact the call center where I be assure the relevant department have be inform and that I would receive a call soon after another two day without any response I call again and receive the same message due to the lack of communication I visit the hospital in person on 11 10 2025 expect the card to be ready give the time that have pass to my surprise the request be still pende I be tell that the doctor have not have time to complete the require information which be frustrating after I escalate the matter the patient coordinator step in and address the issue I be tell the vaccination card would be ready in three day on 16 10 2025 I finally receive a call confirm it be ready for collection while I appreciate the support provide by the patient coordination team once the matter be raise I would like to highlight the need for improvement in the call center s communication and follow up process nb this review be base on my personal experience other may have a smooth and more positive experience,NEGATIVE,0.99720794,0,Overall Hospital Experience & Staff Care,"[('care', 0.05505079875044042), ('hospital', 0.05076224447617241), ('dr', 0.05017854564989052), ('team', 0.040196714300278706), ('thank', 0.03904220541026396), ('experience', 0.03209113192862006), ('staff', 0.03063735116829256), ('nurses', 0.03043289101168985), ('truly', 0.02991315532640355), ('aster', 0.029510682193153802)]"
Aster_Hospital_Mankhool,11/9/2025,5,"Excellent service in the Manometry  procedure. The nurse (Suby)was very polite in explaining on the procedure ,cleared my quries  before procedure. Good job.",excellent service in the manometry procedure the nurse suby was very polite in explaining on the procedure cleared my quries before procedure good job,excellent service in the manometry procedure the nurse suby was very polite in explaining on the procedure cleared my quries before procedure good job,excellent service in the manometry procedure the nurse suby be very polite in explain on the procedure clear my qurie before procedure good job,POSITIVE,0.997701705,0,Overall Hospital Experience & Staff Care,"[('care', 0.05505079875044042), ('hospital', 0.05076224447617241), ('dr', 0.05017854564989052), ('team', 0.040196714300278706), ('thank', 0.03904220541026396), ('experience', 0.03209113192862006), ('staff', 0.03063735116829256), ('nurses', 0.03043289101168985), ('truly', 0.02991315532640355), ('aster', 0.029510682193153802)]"
Aster_Hospital_Mankhool,11/8/2025,4,"Aster Mankhool Hospital exceeded my expectations! The staff were polite and kind. Special thanks to the reception, registration, and nursing teams for their kindness and efficiency. The hospital is very clean and well-maintained.",aster mankhool hospital exceeded my expectations the staff were polite and kind special thanks to the reception registration and nursing teams for their kindness and efficiency the hospital is very clean and well maintained,aster mankhool hospital exceeded my expectations the staff were polite and kind special thanks to the reception registration and nursing teams for their kindness and efficiency the hospital is very clean and well maintained,aster mankhool hospital exceed my expectation the staff be polite and kind special thank to the reception registration and nursing team for their kindness and efficiency the hospital be very clean and well maintain,POSITIVE,0.999342501,0,Overall Hospital Experience & Staff Care,"[('care', 0.05505079875044042), ('hospital', 0.05076224447617241), ('dr', 0.05017854564989052), ('team', 0.040196714300278706), ('thank', 0.03904220541026396), ('experience', 0.03209113192862006), ('staff', 0.03063735116829256), ('nurses', 0.03043289101168985), ('truly', 0.02991315532640355), ('aster', 0.029510682193153802)]"
Aster_Hospital_Mankhool,11/1/2025,5,I have done my Cardiac MRI and its great experience with ASTER HOSPITAL MANKHOOL Radiology department Technologist and Nurse (Prince) too co-operative and help me out through out procedure they are very professionals and they handled very nicely,i have done my cardiac mri and its great experience with aster hospital mankhool radiology department technologist and nurse prince too co operative and help me out through out procedure they are very professionals and they handled very nicely,i have done my cardiac mri and its great experience with aster hospital mankhool radiology department technologist and nurse prince too co operative and help me out through out procedure they are very professionals and they handled very nicely,I have do my cardiac mri and its great experience with aster hospital mankhool radiology department technologist and nurse prince too co operative and help I out through out procedure they be very professional and they handle very nicely,POSITIVE,0.999311566,1,Emergency Services & Critical Care,"[('hospital', 0.05072087345377944), ('emergency', 0.042106441120570895), ('doctor', 0.034489950219849005), ('patient', 0.033445128459491755), ('patients', 0.029735448074605056), ('radiology', 0.028941241660940455), ('pm', 0.02867771216938271), ('waiting', 0.02772796490732864), ('staff', 0.02741508863629023), ('room', 0.027118267947111415)]"
Aster_Hospital_Mankhool,10/18/2025,5,"I gave birth to our daughter on the 22nd August at the hospital and had the amazing experience in the labor room, I have to mention Nurse Asha and Nurse Jenifer who assisted me and took care of me also the Nurse who attended me while my delivery, Also I want to thank Doctor Reethu for being my gynecologist for the most amazing moment of our lives ❤️🧿
The hospital is extremely clean and neat except the food service is not that good. But overall I had a wonderful experience and really thankful for the nurses doctors the cleaning staff for excellent supportive service they gave us throughout the whole process.",i gave birth to our daughter on the 22nd august at the hospital and had the amazing experience in the labor room i have to mention nurse asha and nurse jenifer who assisted me and took care of me also the nurse who attended me while my delivery also i want to thank doctor reethu for being my gynecologist for the most amazing moment of our lives the hospital is extremely clean and neat except the food service is not that good but overall i had a wonderful experience and really thankful for the nurses doctors the cleaning staff for excellent supportive service they gave us throughout the whole process,i gave birth to our daughter on the 22nd august at the hospital and had the amazing experience in the labor room i have to mention nurse asha and nurse jenifer who assisted me and took care of me also the nurse who attended me while my delivery also i want to thank doctor reethu for being my gynecologist for the most amazing moment of our lives the hospital is extremely clean and neat except the food service is not that good but overall i had a wonderful experience and really thankful for the nurses doctors the cleaning staff for excellent supportive service they gave us throughout the whole process,I give birth to our daughter on the 22nd august at the hospital and have the amazing experience in the labor room I have to mention nurse asha and nurse jenifer who assist I and take care of I also the nurse who attend I while my delivery also I want to thank doctor reethu for be my gynecologist for the most amazing moment of our life the hospital be extremely clean and neat except the food service be not that good but overall I have a wonderful experience and really thankful for the nurse doctor the clean staff for excellent supportive service they give we throughout the whole process,POSITIVE,0.99982506,0,Overall Hospital Experience & Staff Care,"[('care', 0.05505079875044042), ('hospital', 0.05076224447617241), ('dr', 0.05017854564989052), ('team', 0.040196714300278706), ('thank', 0.03904220541026396), ('experience', 0.03209113192862006), ('staff', 0.03063735116829256), ('nurses', 0.03043289101168985), ('truly', 0.02991315532640355), ('aster', 0.029510682193153802)]"
Aster_Hospital_Mankhool,11/1/2025,5,"I'm Chinese,this is first time come to Aster hospital,The beautiful woman who serves me is called Gowri, who is very gentle and patient. My English is not good. She tries to help me explain and solve many things that I don't understand in the physical examination in foreign hospitals, and she can always find her if she has any problems and get timely and effective help. The hospital is lucky to have such employees, which also shows that the hospital's service awareness and service standards are very high!",i m chinese this is first time come to aster hospital the beautiful woman who serves me is called gowri who is very gentle and patient my english is not good she tries to help me explain and solve many things that i don t understand in the physical examination in foreign hospitals and she can always find her if she has any problems and get timely and effective help the hospital is lucky to have such employees which also shows that the hospital s service awareness and service standards are very high,i m chinese this is first time come to aster hospital the beautiful woman who serves me is called gowri who is very gentle and patient my english is not good she tries to help me explain and solve many things that i don t understand in the physical examination in foreign hospitals and she can always find her if she has any problems and get timely and effective help the hospital is lucky to have such employees which also shows that the hospital s service awareness and service standards are very high,I m chinese this be first time come to aster hospital the beautiful woman who serve I be call gowri who be very gentle and patient my english be not good she try to help I explain and solve many thing that I don t understand in the physical examination in foreign hospital and she can always find she if she have any problem and get timely and effective help the hospital be lucky to have such employee which also show that the hospital s service awareness and service standard be very high,NEGATIVE,0.638376713,0,Overall Hospital Experience & Staff Care,"[('care', 0.05505079875044042), ('hospital', 0.05076224447617241), ('dr', 0.05017854564989052), ('team', 0.040196714300278706), ('thank', 0.03904220541026396), ('experience', 0.03209113192862006), ('staff', 0.03063735116829256), ('nurses', 0.03043289101168985), ('truly', 0.02991315532640355), ('aster', 0.029510682193153802)]"
Aster_Hospital_Mankhool,11/1/2025,5,"My daughter was admitted to Aster Hospital, Mankhool due to a viral fever. I’m extremely grateful to Dr. Pawan for his excellent medical care, continuous follow-up, and kind approach throughout her treatment.

The nursing team provided exceptional care — special thanks to Elizabeth, Arumugathai, Anushiya, Gikku, and Anuja for their kindness, patience, and dedication in looking after my daughter with such compassion and professionalism.

Heartfelt thanks to Ligi (Unit Manager), Blessy (Manager), and Reena (Floor Coordinator) for their constant support, guidance, and timely assistance. They ensured everything went smoothly and made us feel well cared for.

Overall, we had a wonderful experience at Aster Hospital Mankhool, and I highly recommend their excellent team for their dedication and compassionate care.",my daughter was admitted to aster hospital mankhool due to a viral fever i m extremely grateful to dr pawan for his excellent medical care continuous follow up and kind approach throughout her treatment the nursing team provided exceptional care special thanks to elizabeth arumugathai anushiya gikku and anuja for their kindness patience and dedication in looking after my daughter with such compassion and professionalism heartfelt thanks to ligi unit manager blessy manager and reena floor coordinator for their constant support guidance and timely assistance they ensured everything went smoothly and made us feel well cared for overall we had a wonderful experience at aster hospital mankhool and i highly recommend their excellent team for their dedication and compassionate care,my daughter was admitted to aster hospital mankhool due to a viral fever i m extremely grateful to dr pawan for his excellent medical care continuous follow up and kind approach throughout her treatment the nursing team provided exceptional care special thanks to elizabeth arumugathai anushiya gikku and anuja for their kindness patience and dedication in looking after my daughter with such compassion and professionalism heartfelt thanks to ligi unit manager blessy manager and reena floor coordinator for their constant support guidance and timely assistance they ensured everything went smoothly and made us feel well cared for overall we had a wonderful experience at aster hospital mankhool and i highly recommend their excellent team for their dedication and compassionate care,my daughter be admit to aster hospital mankhool due to a viral fever I m extremely grateful to dr pawan for his excellent medical care continuous follow up and kind approach throughout her treatment the nursing team provide exceptional care special thank to elizabeth arumugathai anushiya gikku and anuja for their kindness patience and dedication in look after my daughter with such compassion and professionalism heartfelt thank to ligi unit manager blessy manager and reena floor coordinator for their constant support guidance and timely assistance they ensure everything go smoothly and make we feel well care for overall we have a wonderful experience at aster hospital mankhool and I highly recommend their excellent team for their dedication and compassionate care,POSITIVE,0.999769747,0,Overall Hospital Experience & Staff Care,"[('care', 0.05505079875044042), ('hospital', 0.05076224447617241), ('dr', 0.05017854564989052), ('team', 0.040196714300278706), ('thank', 0.03904220541026396), ('experience', 0.03209113192862006), ('staff', 0.03063735116829256), ('nurses', 0.03043289101168985), ('truly', 0.02991315532640355), ('aster', 0.029510682193153802)]"
Aster_Hospital_Mankhool,11/1/2025,5,"First hand experience here in Aster hospital.mankhool is superb, especially my urologist DR ABY MaDAN and my dentist  DR Prem. All the nurses, and recwption are equally nice.",first hand experience here in aster hospital mankhool is superb especially my urologist dr aby madan and my dentist dr prem all the nurses and recwption are equally nice,first hand experience here in aster hospital mankhool is superb especially my urologist dr aby madan and my dentist dr prem all the nurses and recwption are equally nice,first hand experience here in aster hospital mankhool be superb especially my urologist dr aby madan and my dentist dr prem all the nurse and recwption be equally nice,POSITIVE,0.997271478,0,Overall Hospital Experience & Staff Care,"[('care', 0.05505079875044042), ('hospital', 0.05076224447617241), ('dr', 0.05017854564989052), ('team', 0.040196714300278706), ('thank', 0.03904220541026396), ('experience', 0.03209113192862006), ('staff', 0.03063735116829256), ('nurses', 0.03043289101168985), ('truly', 0.02991315532640355), ('aster', 0.029510682193153802)]"
Aster_Hospital_Mankhool,7/18/2025,5,"Had horrible experience at our previous hospital. Good thing we went to Aster and they helped and supported us all the way. Issues our previous hospital couldnt see were figured out here in an instant. They knew exactly how to help us. We feel that we have survived something that could be very dangerous.

Doctors and nurses are well skilled!
Only thing we could really see improving is the response time for requests (wheel chair).",had horrible experience at our previous hospital good thing we went to aster and they helped and supported us all the way issues our previous hospital couldnt see were figured out here in an instant they knew exactly how to help us we feel that we have survived something that could be very dangerous doctors and nurses are well skilled only thing we could really see improving is the response time for requests wheel chair,had horrible experience at our previous hospital good thing we went to aster and they helped and supported us all the way issues our previous hospital couldnt see were figured out here in an instant they knew exactly how to help us we feel that we have survived something that could be very dangerous doctors and nurses are well skilled only thing we could really see improving is the response time for requests wheel chair,have horrible experience at our previous hospital good thing we go to aster and they help and support we all the way issue our previous hospital could not see be figure out here in an instant they know exactly how to help we we feel that we have survive something that could be very dangerous doctor and nurse be well skilled only thing we could really see improve be the response time for request wheel chair,NEGATIVE,0.99153477,0,Overall Hospital Experience & Staff Care,"[('care', 0.05505079875044042), ('hospital', 0.05076224447617241), ('dr', 0.05017854564989052), ('team', 0.040196714300278706), ('thank', 0.03904220541026396), ('experience', 0.03209113192862006), ('staff', 0.03063735116829256), ('nurses', 0.03043289101168985), ('truly', 0.02991315532640355), ('aster', 0.029510682193153802)]"
Aster_Hospital_Mankhool,11/1/2025,1,"Any 🚨Emergency case prepare yourselves 10 hours before!!
Worst thing is The Staff ( Nurse ) they don't have manners to Speak.
Operations of the hospital is really bad it is EMERGENCY they treat you post hours where people suffer a lot . Lack of doctors They only have TWO Doctors in the Hospital assisting Emergency Patients.

Better Do not VISIT Aster Hopeless Hospital . I would have given 0 star if that was doable.",any emergency case prepare yourselves 10 hours before worst thing is the staff nurse they don t have manners to speak operations of the hospital is really bad it is emergency they treat you post hours where people suffer a lot lack of doctors they only have two doctors in the hospital assisting emergency patients better do not visit aster hopeless hospital i would have given 0 star if that was doable,any emergency case prepare yourselves 10 hours before worst thing is the staff nurse they don t have manners to speak operations of the hospital is really bad it is emergency they treat you post hours where people suffer a lot lack of doctors they only have two doctors in the hospital assisting emergency patients better do not visit aster hopeless hospital i would have given 0 star if that was doable,any emergency case prepare yourself 10 hour before bad thing be the staff nurse they don t have manner to speak operation of the hospital be really bad it be emergency they treat you post hour where people suffer a lot lack of doctor they only have two doctor in the hospital assist emergency patient well do not visit aster hopeless hospital I would have give 0 star if that be doable,NEGATIVE,0.988503873,1,Emergency Services & Critical Care,"[('hospital', 0.05072087345377944), ('emergency', 0.042106441120570895), ('doctor', 0.034489950219849005), ('patient', 0.033445128459491755), ('patients', 0.029735448074605056), ('radiology', 0.028941241660940455), ('pm', 0.02867771216938271), ('waiting', 0.02772796490732864), ('staff', 0.02741508863629023), ('room', 0.027118267947111415)]"
Aster_Hospital_Mankhool,10/16/2025,5,Dr bala is very helpful and accommodating he was assisting all the possible remedies that i needed for my allergy. Nurse saranya is as well polite and accomodating. It was a really good experience with my consultation in aster hospital mankhool,dr bala is very helpful and accommodating he was assisting all the possible remedies that i needed for my allergy nurse saranya is as well polite and accomodating it was a really good experience with my consultation in aster hospital mankhool,dr bala is very helpful and accommodating he was assisting all the possible remedies that i needed for my allergy nurse saranya is as well polite and accomodating it was a really good experience with my consultation in aster hospital mankhool,dr bala be very helpful and accommodate he be assist all the possible remedy that I need for my allergy nurse saranya be as well polite and accomodate it be a really good experience with my consultation in aster hospital mankhool,POSITIVE,0.998665333,0,Overall Hospital Experience & Staff Care,"[('care', 0.05505079875044042), ('hospital', 0.05076224447617241), ('dr', 0.05017854564989052), ('team', 0.040196714300278706), ('thank', 0.03904220541026396), ('experience', 0.03209113192862006), ('staff', 0.03063735116829256), ('nurses', 0.03043289101168985), ('truly', 0.02991315532640355), ('aster', 0.029510682193153802)]"
Aster_Hospital_Mankhool,6/18/2025,5,"""Grateful to the amazing nurses at Aster Mankhool for their exceptional care and support during my cesarean recovery. Compassionate, professional, and truly dedicated!""",grateful to the amazing nurses at aster mankhool for their exceptional care and support during my cesarean recovery compassionate professional and truly dedicated,grateful to the amazing nurses at aster mankhool for their exceptional care and support during my cesarean recovery compassionate professional and truly dedicated,grateful to the amazing nurse at aster mankhool for their exceptional care and support during my cesarean recovery compassionate professional and truly dedicated,POSITIVE,0.999843597,0,Overall Hospital Experience & Staff Care,"[('care', 0.05505079875044042), ('hospital', 0.05076224447617241), ('dr', 0.05017854564989052), ('team', 0.040196714300278706), ('thank', 0.03904220541026396), ('experience', 0.03209113192862006), ('staff', 0.03063735116829256), ('nurses', 0.03043289101168985), ('truly', 0.02991315532640355), ('aster', 0.029510682193153802)]"
Aster_Hospital_Mankhool,10/16/2025,5,"I recently visited Aster Mankhool Hospital, and I’d like to give special appreciation to Mufaseena from the reception. She was extremely polite, professional, and helpful from the moment I arrived. Her warm smile and calm attitude made the registration process quick and easy.
It’s rare to find someone so patient and kind in such a busy environment — she truly represents excellent customer service. Thank you, Mufaseena, for making my hospital visit smooth and pleasant. Keep up the great work! 👏💐",i recently visited aster mankhool hospital and i d like to give special appreciation to mufaseena from the reception she was extremely polite professional and helpful from the moment i arrived her warm smile and calm attitude made the registration process quick and easy it s rare to find someone so patient and kind in such a busy environment she truly represents excellent customer service thank you mufaseena for making my hospital visit smooth and pleasant keep up the great work,i recently visited aster mankhool hospital and i d like to give special appreciation to mufaseena from the reception she was extremely polite professional and helpful from the moment i arrived her warm smile and calm attitude made the registration process quick and easy it s rare to find someone so patient and kind in such a busy environment she truly represents excellent customer service thank you mufaseena for making my hospital visit smooth and pleasant keep up the great work,I recently visit aster mankhool hospital and I d like to give special appreciation to mufaseena from the reception she be extremely polite professional and helpful from the moment I arrive her warm smile and calm attitude make the registration process quick and easy it s rare to find someone so patient and kind in such a busy environment she truly represent excellent customer service thank you mufaseena for make my hospital visit smooth and pleasant keep up the great work,POSITIVE,0.999761283,0,Overall Hospital Experience & Staff Care,"[('care', 0.05505079875044042), ('hospital', 0.05076224447617241), ('dr', 0.05017854564989052), ('team', 0.040196714300278706), ('thank', 0.03904220541026396), ('experience', 0.03209113192862006), ('staff', 0.03063735116829256), ('nurses', 0.03043289101168985), ('truly', 0.02991315532640355), ('aster', 0.029510682193153802)]"
